,Yield_Spread_10Y_2Y
2005-07-07,1.1420777291905544
2005-07-08,0.724172729729859
2005-07-11,1.4649803215052617
2005-07-12,0.7650240122991289
2005-07-13,0.9033815451382974
2005-07-14,1.2440551652109009
2005-07-15,0.6307407050698135
2005-07-18,1.0682379803812387
2005-07-19,1.3921428262847284
2005-07-20,0.5177550296316318
2005-07-21,1.0553901575596913
2005-07-22,1.077964838274527
2005-07-25,1.2345468615331932
2005-07-26,0.6289147867365754
2005-07-27,0.6038630160747172
2005-07-28,1.1565824696850693
2005-07-29,1.089095401969956
2005-08-01,1.075147855103763
2005-08-02,1.1039344628490928
2005-08-03,0.7959925835264527
2005-08-04,1.0696761091483011
2005-08-05,1.0879217419896043
2005-08-08,0.7856945745920897
2005-08-09,1.5597323533434269
2005-08-10,1.1421498762735363
2005-08-11,0.6426089508392054
2005-08-12,1.196966082590149
2005-08-15,0.7075954989318036
2005-08-16,1.2361253811227355
2005-08-17,1.3475786737022213
2005-08-18,0.7537953044944868
2005-08-19,1.2890128387732966
2005-08-22,1.1238342780809494
2005-08-23,1.246618047998347
2005-08-24,1.569037894796184
2005-08-25,0.9263835651991389
2005-08-26,0.7738791506927531
2005-08-29,0.733145671112343
2005-08-30,0.7552569145103685
2005-08-31,0.9768694871757687
2005-09-01,1.1023455924449932
2005-09-02,1.0830072397990058
2005-09-05,1.2481549747108072
2005-09-06,1.003900567563372
2005-09-07,1.436060223147195
2005-09-08,0.9206029500286131
2005-09-09,1.8160507499768856
2005-09-12,1.1877002043295017
2005-09-13,0.7428527330751152
2005-09-14,0.6787322505816663
2005-09-15,1.1447417245729556
2005-09-16,0.9329611644022447
2005-09-19,1.2142001482276277
2005-09-20,1.1419712873720633
2005-09-21,0.9781513262029382
2005-09-22,0.7459618845794785
2005-09-23,0.5455458325942406
2005-09-26,0.8660455143798937
2005-09-27,1.2569196382970418
2005-09-28,1.0642281232390611
2005-09-29,0.6262783663864036
2005-09-30,1.0519542777553545
2005-10-03,1.1155952139186511
2005-10-04,0.7348427691396602
2005-10-05,1.0461175317836584
2005-10-06,1.0174626155338
2005-10-07,0.657108910650813
2005-10-10,1.107336208104485
2005-10-11,1.1682353579104703
2005-10-12,1.324915372952583
2005-10-13,1.316140615610471
2005-10-14,0.5866991896128727
2005-10-17,0.7186524880254632
2005-10-18,1.1545105801625979
2005-10-19,1.1541357852736627
2005-10-20,1.1545143058918144
2005-10-21,2.155819447196416
2005-10-24,1.1712671532079502
2005-10-25,1.3406696920541796
2005-10-26,1.2862005290479606
2005-10-27,1.1954173753917394
2005-10-28,0.9054192266078963
2005-10-31,1.2276907661479801
2005-11-01,0.7681524356387285
2005-11-02,0.9289544179779974
2005-11-03,0.854390935651269
2005-11-04,1.0245622418158968
2005-11-07,1.6943975700020526
2005-11-08,0.4398204422224756
2005-11-09,1.205878057112354
2005-11-10,0.5161852386431045
2005-11-11,0.85842044026317
2005-11-14,1.3266851790902099
2005-11-15,1.0192840057286388
2005-11-16,0.6766765666212082
2005-11-17,0.7854088872220095
2005-11-18,1.2038793246804027
2005-11-21,0.7808900104848591
2005-11-22,1.0649375768745926
2005-11-23,1.0136715519711441
2005-11-24,0.8045198957182549
2005-11-25,1.6431832267975977
2005-11-28,1.1901757066954033
2005-11-29,0.3924572240027179
2005-11-30,1.0559362944308284
2005-12-01,0.8014640605694836
2005-12-02,1.2557300004388672
2005-12-05,0.7622437784701899
2005-12-06,0.9655790675599303
2005-12-07,1.151496183694137
2005-12-08,1.2597265582510364
2005-12-09,0.6399110778832671
2005-12-12,0.8996496292477155
2005-12-13,0.8575164066517131
2005-12-14,0.8040012302278865
2005-12-15,1.529636272084329
2005-12-16,1.1214945132882868
2005-12-19,0.6217348136994865
2005-12-20,1.2753585841164328
2005-12-21,1.63664685910379
2005-12-22,1.309739578165344
2005-12-23,0.5441890102137961
2005-12-26,0.8547297781401246
2005-12-27,1.3800733447559868
2005-12-28,0.7876991603143658
2005-12-29,1.1331458284438685
2005-12-30,1.232390216028801
2006-01-02,0.7219208585265751
2006-01-03,0.98214239318146
2006-01-04,0.02761979797927827
2006-01-05,0.692683707599713
2006-01-06,0.9242295545820519
2006-01-09,0.6256650454105452
2006-01-10,1.4897233911794905
2006-01-11,0.5709575866118102
2006-01-12,0.8679866539909049
2006-01-13,1.0392221731858273
2006-01-16,1.4323819867198346
2006-01-17,0.5692413546461682
2006-01-18,1.3489491256464878
2006-01-19,1.0030699183058762
2006-01-20,0.7055474046856147
2006-01-23,1.1386310422789812
2006-01-24,1.059717908672041
2006-01-25,0.8199349368523616
2006-01-26,1.0209406254970057
2006-01-27,0.884405920941472
2006-01-30,1.0340552035753745
2006-01-31,1.198639202356314
2006-02-01,1.4758050448436055
2006-02-02,0.6286553503519453
2006-02-03,1.63991001239688
2006-02-06,0.4143736601432495
2006-02-07,0.954464471489325
2006-02-08,1.176495161945373
2006-02-09,1.0842975603205098
2006-02-10,0.8131901440538218
2006-02-13,0.9375633248928175
2006-02-14,0.8520997196023501
2006-02-15,0.8231905729167366
2006-02-16,1.2548806291063075
2006-02-17,1.1071046457895142
2006-02-20,0.7921271214218037
2006-02-21,1.2698799626299753
2006-02-22,1.0921898562629828
2006-02-23,1.243858635651688
2006-02-24,1.1888886525770836
2006-02-27,0.7513014967233783
2006-02-28,0.8319456879409092
2006-03-01,1.2241880815369786
2006-03-02,1.1831110796300395
2006-03-03,0.9937295218107556
2006-03-06,1.0351982149926346
2006-03-07,1.3832994687365274
2006-03-08,0.822528583349251
2006-03-09,1.1641292143510114
2006-03-10,0.9393422042698318
2006-03-13,0.934695639031834
2006-03-14,1.329633055596157
2006-03-15,1.247624904696409
2006-03-16,1.2440528908001915
2006-03-17,1.3916436421462988
2006-03-20,1.0063011524898278
2006-03-21,1.2045858913884893
2006-03-22,0.9069199730219631
2006-03-23,1.0972499057465326
2006-03-24,0.9609570836896946
2006-03-27,1.0290987894978154
2006-03-28,1.178547107631074
2006-03-29,0.7545337950299582
2006-03-30,1.6277161827056381
2006-03-31,0.6981947855500894
2006-04-03,0.6357434161636804
2006-04-04,1.3474332620500205
2006-04-05,1.2374988081888807
2006-04-06,1.1872359451156465
2006-04-07,1.188503652779284
2006-04-10,0.9963259681459257
2006-04-11,0.7308236885542505
2006-04-12,1.0227413674581178
2006-04-13,0.7968514865463665
2006-04-14,1.2925359200253252
2006-04-17,0.9558827855493583
2006-04-18,0.7523508409622466
2006-04-19,0.9035842475041019
2006-04-20,1.1238794362826874
2006-04-21,0.8308826341588076
2006-04-24,0.7533338813300705
2006-04-25,1.0731061634475736
2006-04-26,1.073489971332617
2006-04-27,0.847917047388661
2006-04-28,0.8586885083145032
2006-05-01,1.0696149812072908
2006-05-02,0.5655746975508027
2006-05-03,0.5777608676870334
2006-05-04,0.7844667336242692
2006-05-05,0.9359658544864459
2006-05-08,1.0932722696794013
2006-05-09,1.4426068650848656
2006-05-10,1.2572978869606057
2006-05-11,0.9520184410109719
2006-05-12,0.9942951376291933
2006-05-15,0.6992411906086573
2006-05-16,0.994446059202283
2006-05-17,0.9134024083239585
2006-05-18,1.0968155681014269
2006-05-19,0.7518307169343031
2006-05-22,1.1558039542723517
2006-05-23,1.4598216739007732
2006-05-24,0.9673719554629427
2006-05-25,1.1205135166296825
2006-05-26,1.2070431975133338
2006-05-29,0.8796338584342491
2006-05-30,1.067227744543125
2006-05-31,1.0037777202345384
2006-06-01,1.0293028295646496
2006-06-02,0.76809706484336
2006-06-05,1.0073530522776828
2006-06-06,1.1493994873736348
2006-06-07,1.4353430823385125
2006-06-08,1.2877812478255621
2006-06-09,1.6459547372534669
2006-06-12,0.7697957311335851
2006-06-13,1.2616961910162034
2006-06-14,1.0550026017215055
2006-06-15,1.6569408799653016
2006-06-16,0.7575105143934546
2006-06-19,0.7480834473457671
2006-06-20,0.8201822063667934
2006-06-21,0.362831282707058
2006-06-22,0.8422734934957716
2006-06-23,0.7722602015338906
2006-06-26,1.0451181359428623
2006-06-27,1.102526792733148
2006-06-28,1.5628512517647657
2006-06-29,1.2851271514558151
2006-06-30,0.8269289033012791
2006-07-03,0.7304755985954926
2006-07-04,1.1475757514519518
2006-07-05,0.6039300378938073
2006-07-06,1.549437629756306
2006-07-07,1.353832036216386
2006-07-10,0.8592473043685885
2006-07-11,0.4860596412727368
2006-07-12,1.4061617122496237
2006-07-13,0.9656380464242147
2006-07-14,1.3713448935920385
2006-07-17,0.5216717023616899
2006-07-18,0.8201874931138682
2006-07-19,1.001573109915455
2006-07-20,1.0140941781294226
2006-07-21,0.8649803585562269
2006-07-24,1.1868549797042496
2006-07-25,0.6797138711852218
2006-07-26,0.957286154493612
2006-07-27,1.0360886895135697
2006-07-28,1.1543316502176246
2006-07-31,1.213484463426667
2006-08-01,0.6626073724486392
2006-08-02,0.5397657487793133
2006-08-03,1.3833030465695528
2006-08-04,1.0996942035938775
2006-08-07,0.7754540390330339
2006-08-08,1.465345592656757
2006-08-09,1.0347023902878576
2006-08-10,1.3537891552191479
2006-08-11,1.0202555444230328
2006-08-14,1.6182243774645961
2006-08-15,1.5266022527329612
2006-08-16,0.925310755456278
2006-08-17,1.2914712852863066
2006-08-18,1.1936127848755442
2006-08-21,1.4105894672597046
2006-08-22,0.7105229618259687
2006-08-23,1.2058154379995318
2006-08-24,1.3175273460548764
2006-08-25,0.4723781540730657
2006-08-28,0.6450224462002675
2006-08-29,0.3882303466719699
2006-08-30,0.9191779496666327
2006-08-31,1.2152626767387886
2006-09-01,1.4507071156288083
2006-09-04,1.0222284341259325
2006-09-05,1.4885846636713875
2006-09-06,0.5859695625355326
2006-09-07,0.48898526819345367
2006-09-08,0.9833356903310144
2006-09-11,1.1152196346817922
2006-09-12,0.9901915755717721
2006-09-13,0.37976736998803706
2006-09-14,0.9732639881461634
2006-09-15,0.6086591498485441
2006-09-18,1.2009017646490114
2006-09-19,1.1099794738290545
2006-09-20,0.7180360641017934
2006-09-21,0.845839924798992
2006-09-22,0.6822359434333145
2006-09-25,0.9811962708180484
2006-09-26,1.2865426961503714
2006-09-27,0.7042821860993369
2006-09-28,1.1512139546553533
2006-09-29,0.8409227144882678
2006-10-02,0.7621381503212967
2006-10-03,0.9678908920136327
2006-10-04,0.6894273032741878
2006-10-05,0.8339052083958454
2006-10-06,0.6406366322233454
2006-10-09,1.5894175398749169
2006-10-10,1.0105790655915186
2006-10-11,0.7900823476022243
2006-10-12,1.0641939732202665
2006-10-13,0.9663015850927511
2006-10-16,0.9337091201400332
2006-10-17,1.1842500100130275
2006-10-18,1.2272523130141915
2006-10-19,0.8408496557168418
2006-10-20,0.827254527806596
2006-10-23,0.9174844908545068
2006-10-24,0.3094236505793245
2006-10-25,0.5454426813404343
2006-10-26,1.4100622802333573
2006-10-27,1.493490314050385
2006-10-30,0.9252891881330865
2006-10-31,1.1729670889167298
2006-11-01,1.093375046363061
2006-11-02,1.9236642425365713
2006-11-03,1.335872473430373
2006-11-06,0.96162472255577
2006-11-07,0.7133378678198723
2006-11-08,0.5180661039227283
2006-11-09,1.061039090760167
2006-11-10,0.773094776414709
2006-11-13,0.5733238871206978
2006-11-14,0.806028134727242
2006-11-15,0.6755355989156815
2006-11-16,1.5061424905217695
2006-11-17,1.2644919270848352
2006-11-20,0.9976082076050148
2006-11-21,1.4439832416670078
2006-11-22,1.0232104922942855
2006-11-23,0.7416147396015209
2006-11-24,1.4569372231808972
2006-11-27,1.1616730131053976
2006-11-28,0.688826153702063
2006-11-29,0.9428983965749176
2006-11-30,0.7373145239845729
2006-12-01,0.5851600807106991
2006-12-04,1.2778532642594924
2006-12-05,1.572824992141039
2006-12-06,0.5804297278542576
2006-12-07,1.1688907710071712
2006-12-08,0.8048072292634519
2006-12-11,0.8538623848705912
2006-12-12,0.8222818227283393
2006-12-13,0.7408027690960552
2006-12-14,1.0145564883834481
2006-12-15,0.7507149650766887
2006-12-18,1.0811370477339517
2006-12-19,0.9849285671652589
2006-12-20,0.9283155859400771
2006-12-21,0.7277309013875206
2006-12-22,0.8269686008295002
2006-12-25,1.2266173677477268
2006-12-26,1.1502751562873141
2006-12-27,0.7067334265604347
2006-12-28,1.0297996916287677
2006-12-29,1.2254161370115366
2007-01-01,0.49917841566358845
2007-01-02,1.1630080577139805
2007-01-03,0.8012128723162459
2007-01-04,1.1711796005779478
2007-01-05,0.7710222530372449
2007-01-08,0.45853536980064435
2007-01-09,0.5117372686350512
2007-01-10,1.0144254839984146
2007-01-11,1.0779167505164446
2007-01-12,0.7287050124686774
2007-01-15,1.1915777376332122
2007-01-16,0.5015439813193121
2007-01-17,0.9801760604058051
2007-01-18,0.636695140071263
2007-01-19,0.8044491676593523
2007-01-22,1.0142196013949243
2007-01-23,0.7418759904148142
2007-01-24,0.8846333367310524
2007-01-25,1.3018878427643321
2007-01-26,0.8269324391430554
2007-01-29,1.2507076336195424
2007-01-30,0.6610879436027146
2007-01-31,1.1589412533745849
2007-02-01,1.43247058619737
2007-02-02,0.2585066499618133
2007-02-05,0.760931423358857
2007-02-06,1.173121638154162
2007-02-07,0.9390863841871022
2007-02-08,1.1113437620113926
2007-02-09,0.8188044439852539
2007-02-12,1.02597693624187
2007-02-13,0.9532968293823761
2007-02-14,1.3503346184979421
2007-02-15,1.0763262529903639
2007-02-16,1.1012807986225606
2007-02-19,0.8764369101632598
2007-02-20,0.8537181327782519
2007-02-21,0.8702325436541137
2007-02-22,1.118335642713489
2007-02-23,0.8737046557539211
2007-02-26,1.0869324570689238
2007-02-27,1.6226202395936316
2007-02-28,1.2613374110295077
2007-03-01,0.9021929403496477
2007-03-02,1.3603641766491834
2007-03-05,0.8775773880935346
2007-03-06,0.3885626394466438
2007-03-07,0.6975741067247787
2007-03-08,0.4387624236922433
2007-03-09,0.8945459547876073
2007-03-12,1.0055255137568655
2007-03-13,1.5029311936825849
2007-03-14,1.0980782121292487
2007-03-15,0.9342698413573407
2007-03-16,1.2488216743550467
2007-03-19,0.33665940729763444
2007-03-20,1.0706843674325697
2007-03-21,1.2312595581660901
2007-03-22,0.5564241262660475
2007-03-23,1.3431262129620787
2007-03-26,1.1015489222483241
2007-03-27,0.8754136258297596
2007-03-28,1.1898345598318854
2007-03-29,1.6812078573413187
2007-03-30,1.0545598765175486
2007-04-02,1.0744661758901008
2007-04-03,0.8621917301379267
2007-04-04,0.7450466891605625
2007-04-05,1.2491007449632736
2007-04-06,0.7431748522273398
2007-04-09,1.0214698711658177
2007-04-10,0.856702765970465
2007-04-11,1.1436939477239176
2007-04-12,1.1000986315860846
2007-04-13,1.3112619832773698
2007-04-16,0.846995080343576
2007-04-17,0.9190375194119886
2007-04-18,0.7063708852653078
2007-04-19,0.8667120219771666
2007-04-20,1.1131901479134556
2007-04-23,1.2270965849936055
2007-04-24,0.7233504027467124
2007-04-25,1.260881776031698
2007-04-26,1.4066913576414852
2007-04-27,1.1240304709671103
2007-04-30,1.5630387437674198
2007-05-01,0.767863240268928
2007-05-02,0.6266035890065749
2007-05-03,0.4663839253287164
2007-05-04,1.4488132934467548
2007-05-07,1.1963096969062172
2007-05-08,0.9833245987268635
2007-05-09,1.0839905878959462
2007-05-10,0.662353285810487
2007-05-11,1.733725593885048
2007-05-14,1.0387663545925683
2007-05-15,1.0328184383814678
2007-05-16,1.2177299871696077
2007-05-17,1.144302769521014
2007-05-18,1.0671652072837394
2007-05-21,0.7628576633664064
2007-05-22,1.1414405071407987
2007-05-23,1.56460734894251
2007-05-24,1.4036260138464933
2007-05-25,1.4779559879918192
2007-05-28,0.8466352970706444
2007-05-29,0.7031185539224257
2007-05-30,0.9622639239701055
2007-05-31,1.0167174736866085
2007-06-01,1.3282574555412845
2007-06-04,0.4922606110855542
2007-06-05,1.4588650958381841
2007-06-06,0.9525976304263032
2007-06-07,0.871935679015774
2007-06-08,0.6963686874219497
2007-06-11,0.5035429984402693
2007-06-12,1.2469511751885745
2007-06-13,1.021995390156521
2007-06-14,0.6130117300776838
2007-06-15,0.6114763683809152
2007-06-18,0.8992645902129616
2007-06-19,1.5007064575868179
2007-06-20,0.9221225945909186
2007-06-21,0.5490571140645681
2007-06-22,0.9262770807742167
2007-06-25,0.9181829290756989
2007-06-26,0.1909340071175285
2007-06-27,0.9837115400446563
2007-06-28,0.9307196409373966
2007-06-29,1.2088619094440256
2007-07-02,1.5546868284836035
2007-07-03,1.3379695088643273
2007-07-04,0.9193333928335509
2007-07-05,0.6680422273774989
2007-07-06,1.772007940974958
2007-07-09,1.0177655302043465
2007-07-10,1.004178787573884
2007-07-11,0.992762473866999
2007-07-12,1.0594254282303566
2007-07-13,0.9566918764228173
2007-07-16,0.8279013979359291
2007-07-17,0.8359423176278824
2007-07-18,0.9901740189352005
2007-07-19,0.8369725686598706
2007-07-20,0.7861462651968507
2007-07-23,1.031929068307569
2007-07-24,0.9235068347737434
2007-07-25,1.4511978965748065
2007-07-26,0.20470905748209645
2007-07-27,1.3274520555767384
2007-07-30,1.3738255577492886
2007-07-31,0.37798293027755514
2007-08-01,0.8971937217758954
2007-08-02,0.8885677402012626
2007-08-03,0.5777464915846536
2007-08-06,0.7666549937227374
2007-08-07,0.6668272463602514
2007-08-08,1.5256811330270867
2007-08-09,1.2807035179442383
2007-08-10,1.3814665284982477
2007-08-13,1.2165016192129705
2007-08-14,0.6612844686348313
2007-08-15,0.8426439201160679
2007-08-16,1.1468123683683755
2007-08-17,0.6333616573324163
2007-08-20,1.2138995290517165
2007-08-21,0.9279023805525595
2007-08-22,0.8875537577351208
2007-08-23,1.2132879904610474
2007-08-24,1.1332789934458118
2007-08-27,0.891710150254276
2007-08-28,1.3477989410092743
2007-08-29,0.6756810017200308
2007-08-30,1.1847806820832791
2007-08-31,1.1779303773905152
2007-09-03,0.907136068205803
2007-09-04,1.0978399066726354
2007-09-05,0.624665927084409
2007-09-06,1.2772081057620703
2007-09-07,0.9445293590671033
2007-09-10,0.8431830938442881
2007-09-11,1.3147027677510668
2007-09-12,0.7886968928371723
2007-09-13,0.5774616110909321
2007-09-14,0.5330112479428288
2007-09-17,1.1818029854036918
2007-09-18,0.615871194251115
2007-09-19,1.5264382545953095
2007-09-20,0.37542117763488336
2007-09-21,1.5089369104870114
2007-09-24,1.0633052401607854
2007-09-25,0.9709860664388823
2007-09-26,0.8365242739573151
2007-09-27,1.1197408343056212
2007-09-28,0.9887095892725455
2007-10-01,1.3309905646049565
2007-10-02,1.034268294598612
2007-10-03,1.0450905284385632
2007-10-04,0.8909163363358432
2007-10-05,0.9829163128836798
2007-10-08,1.0923405306676177
2007-10-09,0.4869494822030124
2007-10-10,0.5955443733682861
2007-10-11,1.2229792282068144
2007-10-12,1.0512596314383826
2007-10-15,0.9448049990941962
2007-10-16,1.005530179919618
2007-10-17,1.1042745116085013
2007-10-18,0.8380720959071916
2007-10-19,0.7665085823793062
2007-10-22,1.0587535765293046
2007-10-23,0.7064881667154904
2007-10-24,1.1224758267143415
2007-10-25,0.48922491872864793
2007-10-26,1.308746691197693
2007-10-29,1.1417792447239128
2007-10-30,1.0768089202941626
2007-10-31,1.2948072951836542
2007-11-01,1.499642333338773
2007-11-02,1.304311019505439
2007-11-05,0.4477377306005065
2007-11-06,0.6161269099792895
2007-11-07,0.8125544266912963
2007-11-08,1.0078273150632502
2007-11-09,1.155297706140737
2007-11-12,0.7822768560539604
2007-11-13,1.0560300293431235
2007-11-14,0.7733851202940032
2007-11-15,0.8165446591024155
2007-11-16,0.5780016709455333
2007-11-19,0.7230300261667287
2007-11-20,0.5944946183150999
2007-11-21,0.7072380241068001
2007-11-22,1.316092538982352
2007-11-23,0.7151803333504171
2007-11-26,1.7897146194512172
2007-11-27,1.1479953702642667
2007-11-28,1.055450837108462
2007-11-29,0.7424926659456359
2007-11-30,1.2100929638226974
2007-12-03,0.8273086521286679
2007-12-04,1.0366029443936084
2007-12-05,1.7680253614806385
2007-12-06,0.9711820300826051
2007-12-07,1.3447819978857027
2007-12-10,0.7890470724622338
2007-12-11,0.9895034528509115
2007-12-12,1.531240190690653
2007-12-13,0.8119098826636698
2007-12-14,1.5437345673990785
2007-12-17,1.2123255806366426
2007-12-18,0.8312599672317197
2007-12-19,1.1897223217166564
2007-12-20,1.291766334888019
2007-12-21,1.1865429886651588
2007-12-24,0.5289325840328631
2007-12-25,0.7818588472525394
2007-12-26,0.9257444093345486
2007-12-27,0.9776699712699861
2007-12-28,1.1862016292652033
2007-12-31,1.0533103002799762
2008-01-01,-0.9006033076130304
2008-01-02,-0.385940644698211
2008-01-03,-0.316824276414853
2008-01-04,-0.3320628656206881
2008-01-07,-0.1757657823336134
2008-01-08,-0.2498233536353287
2008-01-09,-0.3622459762314689
2008-01-10,-0.5210497134375941
2008-01-11,-0.9982882800547974
2008-01-14,-0.3711145342602242
2008-01-15,-0.4376936938510667
2008-01-16,-0.41852634884138795
2008-01-17,-0.8830245727460928
2008-01-18,-0.8243169621224786
2008-01-21,-0.18405414400012887
2008-01-22,-0.5118665461569966
2008-01-23,-0.29554979078821275
2008-01-24,-0.4915044871608616
2008-01-25,-0.4910731581512764
2008-01-28,-0.21851485820720074
2008-01-29,-0.6548134184652121
2008-01-30,-0.4711637669177049
2008-01-31,-0.6386825866115127
2008-02-01,-0.6303488682296947
2008-02-04,-0.5927516370405919
2008-02-05,-0.43335986850988606
2008-02-06,-0.6436245864990432
2008-02-07,-0.12327316232794372
2008-02-08,-0.7683821906658512
2008-02-11,-0.5560614932484077
2008-02-12,-0.6319193174822525
2008-02-13,-0.06590663469388014
2008-02-14,-0.4410335670465275
2008-02-15,-0.19044663815940943
2008-02-18,-0.9456681119110916
2008-02-19,-0.4198849202392223
2008-02-20,-0.23311076131296882
2008-02-21,-0.47531480321737285
2008-02-22,-0.18035588748039455
2008-02-25,-0.6551865350301116
2008-02-26,-0.07719576794432603
2008-02-27,0.189669437085775
2008-02-28,-0.6088515681318977
2008-02-29,-0.6336507564202315
2008-03-03,-0.06398465686468979
2008-03-04,-0.026128356280786358
2008-03-05,-0.6568580081459805
2008-03-06,-0.6260560451287571
2008-03-07,-0.5845353826581522
2008-03-10,-0.9033351533102831
2008-03-11,-0.7755955839452595
2008-03-12,-0.8012422300256203
2008-03-13,-0.7303392695312385
2008-03-14,-0.5104054662160343
2008-03-17,-0.4297355802390437
2008-03-18,-0.03484985215577696
2008-03-19,-0.7995062122216372
2008-03-20,-0.20470328045702502
2008-03-21,-0.5641966532676527
2008-03-24,-0.5148391128957299
2008-03-25,-0.2975541523500189
2008-03-26,-0.8368166064686895
2008-03-27,-0.3852770761447848
2008-03-28,-0.4500643375360831
2008-03-31,-0.3522646207975553
2008-04-01,-0.41324940682765465
2008-04-02,0.23659004197326827
2008-04-03,-0.6913219952753948
2008-04-04,-0.6592990865005453
2008-04-07,-0.6869421579274293
2008-04-08,-0.6666431357480764
2008-04-09,-0.6912161381919553
2008-04-10,-0.14329504066773446
2008-04-11,-0.07384872560304356
2008-04-14,-0.6712238881248429
2008-04-15,-0.7497066719312686
2008-04-16,-0.35857533308407885
2008-04-17,-0.6656669132842914
2008-04-18,-0.3101204546733467
2008-04-21,-0.43912309374461
2008-04-22,-0.9547232344991696
2008-04-23,-0.03574843960098151
2008-04-24,0.038763301928656624
2008-04-25,-0.6838366071453159
2008-04-28,-0.6163104679807953
2008-04-29,-0.4142403827825285
2008-04-30,-0.3996629630038926
2008-05-01,-0.3024367181981509
2008-05-02,0.10306136162990498
2008-05-05,-0.5530841682482148
2008-05-06,-0.7394891733615361
2008-05-07,-0.9137957684043582
2008-05-08,-0.7192790119825757
