Date,VIX_Index
2005-05-23,20.24301915493467
2005-05-24,17.965806379210058
2005-05-25,17.736708716514748
2005-05-26,17.559315210981566
2005-05-27,18.49178136648603
2005-05-30,18.902113668044784
2005-05-31,17.159419797214476
2005-06-01,18.927746173419067
2005-06-02,19.296813425081105
2005-06-03,19.629563029593278
2005-06-06,19.634311348035908
2005-06-07,18.87595960980078
2005-06-08,19.25886513893383
2005-06-09,20.009304535880016
2005-06-10,17.38849577206768
2005-06-13,16.71092972744515
2005-06-14,16.49296278546751
2005-06-15,17.05257055473555
2005-06-16,18.989908535889462
2005-06-17,17.882801887199815
2005-06-20,17.24171902261306
2005-06-21,16.610831905512583
2005-06-22,15.577998925080141
2005-06-23,15.27831923615774
2005-06-24,16.67060660433181
2005-06-27,15.2563230310687
2005-06-28,16.13522847224462
2005-06-29,13.775613703604886
2005-06-30,13.244826023761332
2005-07-01,13.088350772246287
2005-07-04,15.94622274300507
2005-07-05,15.736708148725786
2005-07-06,12.64800753111312
2005-07-07,10.017273794265588
2005-07-08,10.56745448407233
2005-07-11,11.959738043553577
2005-07-12,12.924934927816777
2005-07-13,13.530043340127424
2005-07-14,15.596930569379554
2005-07-15,15.007697209804878
2005-07-18,16.59967818335487
2005-07-19,14.321671946647502
2005-07-20,13.248166599908028
2005-07-21,10.875196177514903
2005-07-22,10.91916841763447
2005-07-25,11.303818170853233
2005-07-26,11.909779500650352
2005-07-27,12.407115554948536
2005-07-28,11.395429780983516
2005-07-29,11.540297025314517
2005-08-01,10.0
2005-08-02,12.544843462698376
2005-08-03,12.462162180216456
2005-08-04,12.105724892640097
2005-08-05,14.883849140674217
2005-08-08,13.276286883316663
2005-08-09,11.924091868102876
2005-08-10,10.683556787394885
2005-08-11,11.047571875475917
2005-08-12,12.142640726158518
2005-08-15,13.645021892027344
2005-08-16,17.820763773668432
2005-08-17,14.555576903683866
2005-08-18,15.740901442186297
2005-08-19,15.118160511218635
2005-08-22,14.482629762324544
2005-08-23,13.8288400818275
2005-08-24,12.774243571524167
2005-08-25,15.662318644853137
2005-08-26,17.142648703131336
2005-08-29,17.320310235810833
2005-08-30,19.48081835275079
2005-08-31,17.237983987164938
2005-09-01,15.3800270908103
2005-09-02,12.344074137977753
2005-09-05,11.677748620893933
2005-09-06,12.336408979906365
2005-09-07,12.873876397809548
2005-09-08,13.45419544450889
2005-09-09,11.664900425684325
2005-09-12,13.28638751832114
2005-09-13,13.981509419763581
2005-09-14,15.3820153709744
2005-09-15,12.773771336040603
2005-09-16,13.602319057435258
2005-09-19,12.140555244687205
2005-09-20,11.937542603625802
2005-09-21,13.142212821399086
2005-09-22,13.621742589713001
2005-09-23,12.663345490558372
2005-09-26,13.03958795030708
2005-09-27,11.09030557992626
2005-09-28,13.261191394777391
2005-09-29,13.290205795794144
2005-09-30,15.303520422387425
2005-10-03,14.74854687062399
2005-10-04,14.225755544482915
2005-10-05,13.368187587302
2005-10-06,15.014039105476513
2005-10-07,14.199190414209975
2005-10-10,15.45612404212224
2005-10-11,15.109639243512193
2005-10-12,12.390212331499153
2005-10-13,11.915230613244496
2005-10-14,10.550806761037999
2005-10-17,11.074120508509605
2005-10-18,10.0
2005-10-19,11.888962651071925
2005-10-20,12.157900727988787
2005-10-21,12.283611699451239
2005-10-24,13.653269321160051
2005-10-25,15.416466256215843
2005-10-26,15.615494815750573
2005-10-27,14.67791962563911
2005-10-28,12.28306922018896
2005-10-31,11.639841123626741
2005-11-01,11.132030697473462
2005-11-02,11.736015342088235
2005-11-03,11.631494253276783
2005-11-04,13.081818998690085
2005-11-07,12.508253141849547
2005-11-08,12.797278734477658
2005-11-09,14.93339596254911
2005-11-10,15.699463985354104
2005-11-11,15.824434473553552
2005-11-14,15.130296086973111
2005-11-15,14.423934187551989
2005-11-16,13.426817598746467
2005-11-17,12.943966420134794
2005-11-18,14.430266857244527
2005-11-21,14.375921107443899
2005-11-22,12.632465447999857
2005-11-23,15.65309611518954
2005-11-24,16.350389096147808
2005-11-25,14.422454540570666
2005-11-28,14.038558422680897
2005-11-29,14.502960075789478
2005-11-30,17.334700211946068
2005-12-01,15.80579651396046
2005-12-02,17.47956776729636
2005-12-05,19.704819019390055
2005-12-06,18.7765966108087
2005-12-07,18.421496351977915
2005-12-08,16.945957663318364
2005-12-09,16.79346806853199
2005-12-12,16.898909703590995
2005-12-13,18.043439215535
2005-12-14,19.77654246128892
2005-12-15,18.665571241292003
2005-12-16,15.78130508288841
2005-12-19,15.960372659829627
2005-12-20,16.602660321791106
2005-12-21,17.146653837229113
2005-12-22,16.79931127410409
2005-12-23,17.146473859894787
2005-12-26,19.562317379428418
2005-12-27,20.15680276390076
2005-12-28,19.588909988201095
2005-12-29,18.859167763147045
2005-12-30,18.6614308384731
2006-01-02,21.183469239295402
2006-01-03,20.849344713041333
2006-01-04,20.777185960608207
2006-01-05,20.014856306173343
2006-01-06,21.662588527027623
2006-01-09,24.519214982793255
2006-01-10,24.969173807800676
2006-01-11,24.84487447308878
2006-01-12,24.657804999195694
2006-01-13,20.848454566057292
2006-01-16,21.923758134181654
2006-01-17,22.028819851466334
2006-01-18,22.569891934884105
2006-01-19,21.37420404701434
2006-01-20,20.728808526197984
2006-01-23,20.075830695133327
2006-01-24,21.60447363648622
2006-01-25,20.95611019975727
2006-01-26,24.032295172934102
2006-01-27,24.476974042809953
2006-01-30,22.33960135067586
2006-01-31,22.02980184326413
2006-02-01,20.9507990678663
2006-02-02,17.611685409742947
2006-02-03,20.130307549426483
2006-02-06,21.178505985285167
2006-02-07,21.919391662869877
2006-02-08,22.07152757017594
2006-02-09,19.894924838628487
2006-02-10,19.17475288736391
2006-02-13,20.478686405171732
2006-02-14,18.87792204023939
2006-02-15,15.1363719638512
2006-02-16,15.038894353987251
2006-02-17,15.07431330524658
2006-02-20,15.523942764606316
2006-02-21,16.840523591647806
2006-02-22,17.954906130412226
2006-02-23,18.445315531757497
2006-02-24,20.316346837299687
2006-02-27,18.02207482421473
2006-02-28,18.87784380472008
2006-03-01,19.87375915948949
2006-03-02,18.020727772394658
2006-03-03,15.86538547075134
2006-03-06,14.953203007500372
2006-03-07,14.213230693352415
2006-03-08,15.63269835393844
2006-03-09,14.929255260704878
2006-03-10,13.898269720247828
2006-03-13,13.285905629193598
2006-03-14,15.299558848965237
2006-03-15,15.554145968082404
2006-03-16,15.507562131642915
2006-03-17,15.567175777009192
2006-03-20,17.726907489648518
2006-03-21,16.71680452526123
2006-03-22,18.854226735408325
2006-03-23,19.227259847020164
2006-03-24,19.025267781706134
2006-03-27,22.82535513952225
2006-03-28,21.100628147848244
2006-03-29,20.51506810110532
2006-03-30,18.640667837304054
2006-03-31,20.137327401243105
2006-04-03,22.664244431658467
2006-04-04,25.035916382182503
2006-04-05,26.620043692792382
2006-04-06,25.992610806458813
2006-04-07,25.145118799901102
2006-04-10,22.38110820116495
2006-04-11,25.31586309387939
2006-04-12,25.75353705640812
2006-04-13,24.72792484628349
2006-04-14,26.483613937449764
2006-04-17,24.700286465437273
2006-04-18,25.07520519349942
2006-04-19,24.5625012323882
2006-04-20,25.292391880589243
2006-04-21,24.9324119777806
2006-04-24,22.50939954222473
2006-04-25,22.49729412411855
2006-04-26,23.94572563072567
2006-04-27,23.70461474040841
2006-04-28,24.68205668577162
2006-05-01,22.87965962297196
2006-05-02,22.696285451918587
2006-05-03,21.624705496689792
2006-05-04,22.663941482012365
2006-05-05,22.57798175130474
2006-05-08,23.48419317824442
2006-05-09,24.941549158569
2006-05-10,25.73189956332263
2006-05-11,25.854982236596967
2006-05-12,24.06491473700001
2006-05-15,23.857489834149657
2006-05-16,22.864979739418427
2006-05-17,22.205634817391164
2006-05-18,21.53355185039623
2006-05-19,19.98698589570305
2006-05-22,17.051628717216914
2006-05-23,16.19683270886442
2006-05-24,16.677060251307438
2006-05-25,14.820941670600831
2006-05-26,15.103417941778225
2006-05-29,18.19864968115576
2006-05-30,19.823302029976333
2006-05-31,22.29744919215831
2006-06-01,22.769268547949483
2006-06-02,24.382069855031677
2006-06-05,23.077019266578414
2006-06-06,21.95665790271652
2006-06-07,17.75011469837448
2006-06-08,19.641827174519204
2006-06-09,21.970221785523073
2006-06-12,21.041944828226015
2006-06-13,20.60892002721886
2006-06-14,19.447680855321476
2006-06-15,20.04927713977164
2006-06-16,21.734212100737917
2006-06-19,19.03334353487946
2006-06-20,19.695834154098865
2006-06-21,19.296034788815202
2006-06-22,19.501324637324476
2006-06-23,20.21474940796969
2006-06-26,19.921708279411973
2006-06-27,19.770242585332706
2006-06-28,19.460917704734115
2006-06-29,20.943346122179832
2006-06-30,21.524318756262083
2006-07-03,21.778978125055023
2006-07-04,19.783601637163848
2006-07-05,19.226551940485923
2006-07-06,20.613228083970387
2006-07-07,20.639111539457755
2006-07-10,21.596453166868574
2006-07-11,24.1663982090166
2006-07-12,25.515987402378993
2006-07-13,25.37992553880966
2006-07-14,24.344445506575582
2006-07-17,20.296898837162956
2006-07-18,20.02947651159553
2006-07-19,19.53898394229048
2006-07-20,20.147584036769018
2006-07-21,19.909346994468535
2006-07-24,19.433302055589916
2006-07-25,16.79253855704959
2006-07-26,15.542959885472012
2006-07-27,16.480788452399246
2006-07-28,19.230610476478326
2006-07-31,19.122791877035972
2006-08-01,19.658368893545358
2006-08-02,21.1041676842973
2006-08-03,19.83261839578206
2006-08-04,20.39120854092112
2006-08-07,19.260912954376828
2006-08-08,20.5951039643945
2006-08-09,20.792453338102373
2006-08-10,21.200508392169414
2006-08-11,19.96658507643306
2006-08-14,21.028804362027586
2006-08-15,24.10443352577273
2006-08-16,22.387344306341785
2006-08-17,21.758338579553406
2006-08-18,22.017832861827873
2006-08-21,23.096550536730206
2006-08-22,22.102403581959493
2006-08-23,17.74773796764741
2006-08-24,19.899135310511078
2006-08-25,21.044937724361738
2006-08-28,18.378269542413655
2006-08-29,17.548002877623638
2006-08-30,20.022876378033445
2006-08-31,22.193427186818575
2006-09-01,23.49171586149606
2006-09-04,23.052961417481463
2006-09-05,23.024794474826155
2006-09-06,22.677166043395655
2006-09-07,24.235667416129125
2006-09-08,22.710120435580002
2006-09-11,21.365914931474695
2006-09-12,22.813031065154984
2006-09-13,22.605837328629892
2006-09-14,24.54324649537911
2006-09-15,23.308815860139333
2006-09-18,23.06120752662413
2006-09-19,21.52452767302699
2006-09-20,21.459345311510994
2006-09-21,19.168557640437246
2006-09-22,18.478679626982938
2006-09-25,16.400364848241615
2006-09-26,17.62123145561642
2006-09-27,18.815053892475078
2006-09-28,16.278907102124805
2006-09-29,18.465790365269424
2006-10-02,22.288623536635733
2006-10-03,22.24320193990846
2006-10-04,21.169370452576068
2006-10-05,25.34739781645183
2006-10-06,23.101575178175473
2006-10-09,22.97665611957035
2006-10-10,23.09725672253972
2006-10-11,24.960115317091354
2006-10-12,25.25171801392697
2006-10-13,24.241181269547944
2006-10-16,22.602345650488612
2006-10-17,21.959495637594976
2006-10-18,20.35112981429751
2006-10-19,20.405311303259662
2006-10-20,19.53875146830595
2006-10-23,17.320757204956024
2006-10-24,19.33743802727058
2006-10-25,18.624057340763493
2006-10-26,16.79064926626235
2006-10-27,16.69872810121792
2006-10-30,16.96634904510851
2006-10-31,14.498331504484536
2006-11-01,15.270886429948952
2006-11-02,13.936605755416108
2006-11-03,16.806318681431485
2006-11-06,17.75194351547501
2006-11-07,17.264496354537286
2006-11-08,16.2835198813344
2006-11-09,16.311892325922244
2006-11-10,17.415483822001065
2006-11-13,17.506468438023212
2006-11-14,17.305406805416766
2006-11-15,17.52769190137277
2006-11-16,16.7455189094487
2006-11-17,16.393434073711706
2006-11-20,13.445073711668615
2006-11-21,15.233409372363734
2006-11-22,15.919935574228191
2006-11-23,14.963755029466636
2006-11-24,18.063669750026165
2006-11-27,18.291010983113434
2006-11-28,16.822245075994967
2006-11-29,18.266238954400905
2006-11-30,18.94999933144475
2006-12-01,19.59436934309884
2006-12-04,18.97601746896651
2006-12-05,19.702960181185237
2006-12-06,19.32517473679433
2006-12-07,20.19282817742338
2006-12-08,17.325770087536252
2006-12-11,16.80867138869066
2006-12-12,19.551470465968418
2006-12-13,18.423295759569545
2006-12-14,17.59637352535129
2006-12-15,17.04461284140876
2006-12-18,15.370172995505357
2006-12-19,12.289243181387711
2006-12-20,12.328901424532907
2006-12-21,12.916245489428748
2006-12-22,13.191675612149332
2006-12-25,13.314773988620036
2006-12-26,13.713596595464617
2006-12-27,15.562178973017533
2006-12-28,15.49840074547283
2006-12-29,14.862356842568284
2007-01-01,14.69755077310774
2007-01-02,15.831693374087516
2007-01-03,18.158149023198014
2007-01-04,17.308025963284347
2007-01-05,17.591025345663454
2007-01-08,18.21901024128422
2007-01-09,16.819192719126775
2007-01-10,17.008858833989816
2007-01-11,14.959905106277182
2007-01-12,12.558334395354226
2007-01-15,13.4805372874249
2007-01-16,13.23069831105748
2007-01-17,13.872584006936435
2007-01-18,14.152112341077089
2007-01-19,12.97990665102754
2007-01-22,13.263029865529656
2007-01-23,11.75022641473089
2007-01-24,14.249173630996445
2007-01-25,12.502759432156676
2007-01-26,12.583943554095969
2007-01-29,11.391338994320298
2007-01-30,12.677403804645477
2007-01-31,12.54638655749095
2007-02-01,12.141067150184588
2007-02-02,13.81381611025269
2007-02-05,14.167271192256383
2007-02-06,15.233874301547516
2007-02-07,14.000191681693943
2007-02-08,12.192956681717986
2007-02-09,12.744120790692287
2007-02-12,12.628645217915576
2007-02-13,13.936864965700714
2007-02-14,14.120159038421853
2007-02-15,14.721764095352706
2007-02-16,12.550602095673206
2007-02-19,15.75572740031093
2007-02-20,15.721578052747336
2007-02-21,16.98187960561877
2007-02-22,15.878648120008393
2007-02-23,16.546730567333984
2007-02-26,14.765126893680165
2007-02-27,15.704972306385663
2007-02-28,15.385762564487631
2007-03-01,15.6602601921666
2007-03-02,16.924208227753414
2007-03-05,15.229187349535325
2007-03-06,14.440990386139363
2007-03-07,15.404927288462543
2007-03-08,18.782013135859536
2007-03-09,18.635788977074338
2007-03-12,19.59070370510652
2007-03-13,19.450711315063476
2007-03-14,22.391544141444754
2007-03-15,19.651134433924636
2007-03-16,19.81050927923244
2007-03-19,17.38166776492773
2007-03-20,13.752727020876268
2007-03-21,14.511283749509179
2007-03-22,14.994966256254907
2007-03-23,14.81796253682886
2007-03-26,14.917773274927788
2007-03-27,19.819333762288284
2007-03-28,19.441104367126716
2007-03-29,20.234235690645495
2007-03-30,19.2484766766924
2007-04-02,19.728901705418682
2007-04-03,19.385106107564322
2007-04-04,18.80007307809151
2007-04-05,21.588417222487422
2007-04-06,23.274773806139557
2007-04-09,23.316155086931424
2007-04-10,19.694029428668905
2007-04-11,19.167814122356603
2007-04-12,23.2639647628464
2007-04-13,22.754774024744517
2007-04-16,24.27186168158778
2007-04-17,26.22118220043729
2007-04-18,26.238568964199388
2007-04-19,24.66390806818719
2007-04-20,20.777744167103496
2007-04-23,21.765101771661755
2007-04-24,20.454712678843343
2007-04-25,20.696202722732714
2007-04-26,18.786662077212032
2007-04-27,18.449472662646127
2007-04-30,18.5775776118654
2007-05-01,19.051589102838577
2007-05-02,17.426776366668026
2007-05-03,19.35080397147665
2007-05-04,18.487921595804863
2007-05-07,16.051821325334753
2007-05-08,16.08569512912282
2007-05-09,16.33297333620637
2007-05-10,16.75720881915369
2007-05-11,18.962546983723623
2007-05-14,18.659746379433653
2007-05-15,18.547329623908812
2007-05-16,16.96518657086373
2007-05-17,18.347757496652388
2007-05-18,18.70683321793692
2007-05-21,18.141449966098833
2007-05-22,15.377365427595695
2007-05-23,17.77511544879854
2007-05-24,16.04483972967453
2007-05-25,15.355680729136244
2007-05-28,16.125413459293437
2007-05-29,14.524305893403735
2007-05-30,12.557825931353833
2007-05-31,10.0
2007-06-01,11.581495429358453
2007-06-04,11.184641290801048
2007-06-05,16.016314364970988
2007-06-06,14.723966048276127
2007-06-07,13.60559121071894
2007-06-08,13.07722219475489
2007-06-11,13.78806306772488
2007-06-12,13.393354906160667
2007-06-13,14.642185481856401
2007-06-14,13.4421936227806
2007-06-15,11.697696363946198
2007-06-18,10.0
2007-06-19,10.0
2007-06-20,10.0
2007-06-21,10.048529531410168
2007-06-22,10.0
2007-06-25,12.365108695780743
2007-06-26,14.58889857540391
2007-06-27,14.35724916546696
2007-06-28,11.948505037405667
2007-06-29,11.501022123452804
2007-07-02,11.026238926404572
2007-07-03,10.489224536667255
2007-07-04,10.0
2007-07-05,10.0
2007-07-06,10.0
2007-07-09,10.0
2007-07-10,10.812483762938388
2007-07-11,11.81241264864876
2007-07-12,10.855824385442586
2007-07-13,13.219631155181007
2007-07-16,12.088556144661036
2007-07-17,10.057427416704979
2007-07-18,11.125723152917306
2007-07-19,10.343324793649932
2007-07-20,11.308095760103518
2007-07-23,10.0
2007-07-24,12.588683912224601
2007-07-25,13.967689828673974
2007-07-26,12.018590513495774
2007-07-27,10.199495302051556
2007-07-30,13.197919393095269
2007-07-31,12.431953568193567
2007-08-01,11.559078616684953
2007-08-02,10.0
2007-08-03,10.0
2007-08-06,10.158420577746371
2007-08-07,11.72373919401328
2007-08-08,10.038934592035904
2007-08-09,10.0
2007-08-10,11.176443952164716
2007-08-13,13.127716861397076
2007-08-14,11.114602491650396
2007-08-15,13.181143496517489
2007-08-16,13.578399083921846
2007-08-17,15.537187138337723
2007-08-20,15.654997239144413
2007-08-21,12.088830500955266
2007-08-22,12.256437902433445
2007-08-23,14.233831735318677
2007-08-24,13.181521119927172
2007-08-27,12.940497610569636
2007-08-28,13.029272474714686
2007-08-29,10.0
2007-08-30,13.007021363156214
2007-08-31,12.004606775152642
2007-09-03,13.162979585104209
2007-09-04,13.374778901626685
2007-09-05,15.592468541084392
2007-09-06,16.421929297672293
2007-09-07,16.24844642550722
2007-09-10,15.095751465452938
2007-09-11,16.5377399442535
2007-09-12,13.900690991108899
2007-09-13,15.174492071967293
2007-09-14,13.76720034103662
2007-09-17,15.95726581691975
2007-09-18,16.401351840067804
2007-09-19,17.547469899839577
2007-09-20,17.793079625584678
2007-09-21,15.274860001593948
2007-09-24,14.220023256421243
2007-09-25,15.517606100017254
2007-09-26,15.991709521056157
2007-09-27,17.96360890296186
2007-09-28,18.670340302369524
2007-10-01,17.28677045119706
2007-10-02,16.228335722056258
2007-10-03,16.5712950217383
2007-10-04,13.271664171651228
2007-10-05,16.118243791503144
2007-10-08,16.974951706494323
2007-10-09,18.966756016742917
2007-10-10,16.647512304692018
2007-10-11,18.6819844299903
2007-10-12,22.09513357503241
2007-10-15,20.009059363214813
2007-10-16,21.165709087409724
2007-10-17,21.109088550070176
2007-10-18,18.7369833501943
2007-10-19,19.539460140462392
2007-10-22,20.812891940695295
2007-10-23,19.87055751465726
2007-10-24,21.625904419307233
2007-10-25,19.044464088158072
2007-10-26,16.850106664075703
2007-10-29,17.212497424255048
2007-10-30,17.389950470000702
2007-10-31,16.44559271386451
2007-11-01,17.837704732129115
2007-11-02,18.742160966846583
2007-11-05,20.09226152490528
2007-11-06,19.902943795631614
2007-11-07,20.811667007817547
2007-11-08,20.102608202881676
2007-11-09,23.178205827867487
2007-11-12,21.800476881291132
2007-11-13,24.86839918141404
2007-11-14,24.67731114297745
2007-11-15,22.380179251475464
2007-11-16,24.313289314634595
2007-11-19,24.286476931495304
2007-11-20,25.348839232490896
2007-11-21,26.91718114868024
2007-11-22,27.078255422463766
2007-11-23,25.835981384121357
2007-11-26,27.007752381419166
2007-11-27,26.658498023530104
2007-11-28,27.354359850266228
2007-11-29,23.756045997065723
2007-11-30,24.238716272727217
2007-12-03,23.068901721373308
2007-12-04,25.39542109107244
2007-12-05,26.06028105835246
2007-12-06,26.117053624208783
2007-12-07,26.540665933023675
2007-12-10,24.715971357057413
2007-12-11,26.915057824996623
2007-12-12,29.55636056137215
2007-12-13,29.667912799125865
2007-12-14,31.570122512030032
2007-12-17,30.13789408841973
2007-12-18,28.435329034661272
2007-12-19,28.074949706021595
2007-12-20,28.323613778272364
2007-12-21,27.316453067494066
2007-12-24,27.75728269967209
2007-12-25,27.829002787798604
2007-12-26,25.94009248547209
2007-12-27,26.421277387376065
2007-12-28,27.395505881789543
2007-12-31,27.28293456408565
2008-01-01,28.647759990773906
2008-01-02,26.389266300989785
2008-01-03,26.771728619138074
2008-01-04,24.677721128586008
2008-01-07,22.772713034807076
2008-01-08,21.687681132460035
2008-01-09,20.190206800475668
2008-01-10,19.358702732340177
2008-01-11,19.069542129656387
2008-01-14,20.371796752670644
2008-01-15,19.87146835697856
2008-01-16,17.499456378975243
2008-01-17,19.33458532976922
2008-01-18,18.112220862858198
2008-01-21,18.118529179058346
2008-01-22,18.8824074805165
2008-01-23,19.237702734094846
2008-01-24,20.917086918672315
2008-01-25,21.589737287827838
2008-01-28,20.218286053890782
2008-01-29,23.47521501218374
2008-01-30,23.5929544565819
2008-01-31,23.192296393820545
2008-02-01,24.478569708712875
2008-02-04,24.62881764217234
2008-02-05,24.996219049472714
2008-02-06,28.48468409490011
2008-02-07,27.647767747772534
2008-02-08,26.78873801935781
2008-02-11,26.62416888640862
2008-02-12,27.900234345459744
2008-02-13,25.24542158290116
2008-02-14,22.034816666541342
2008-02-15,21.052402927284053
2008-02-18,18.548898342330922
2008-02-19,17.984206403925917
2008-02-20,18.838745627923558
2008-02-21,17.560685051198984
2008-02-22,15.542410933467021
2008-02-25,15.869296129366692
2008-02-26,17.369646549821113
2008-02-27,14.958704064555139
2008-02-28,16.44111745878636
2008-02-29,17.84502089145453
2008-03-03,19.383897500116746
2008-03-04,21.24242294741844
2008-03-05,24.48332268703694
2008-03-06,23.725018479756507
2008-03-07,23.70312492588547
2008-03-10,22.893311029719158
2008-03-11,22.751610745366918
2008-03-12,24.91334024155304
2008-03-13,22.650151503579384
2008-03-14,21.22606942015205
2008-03-17,23.23053735390129
2008-03-18,24.59906524655936
2008-03-19,23.824414514005774
2008-03-20,24.914796789986564
2008-03-21,25.180880714225285
2008-03-24,27.172248592015507
2008-03-25,26.92540055315489
2008-03-26,28.11757869630602
2008-03-27,31.674717627229647
2008-03-28,31.988130478439363
2008-03-31,31.46271620320966
2008-04-01,31.973250870880644
2008-04-02,30.826667040030785
2008-04-03,33.86728524631634
2008-04-04,33.444027540544496
2008-04-07,32.362426183179004
2008-04-08,30.490771366489998
2008-04-09,31.61206308557516
2008-04-10,32.33224105053801
2008-04-11,30.96959744088997
2008-04-14,31.285794586529104
2008-04-15,28.458670904883366
2008-04-16,28.313193222248934
2008-04-17,28.57666808925153
2008-04-18,30.708829399127787
2008-04-21,29.017159725078365
2008-04-22,26.64877279562096
2008-04-23,24.973192214452347
2008-04-24,22.719679853257347
2008-04-25,24.588681897232952
2008-04-28,26.682206744907358
2008-04-29,26.828421274585235
2008-04-30,28.318942629383695
2008-05-01,28.103933068784862
2008-05-02,27.556068943794468
2008-05-05,26.6787090680241
2008-05-06,25.87918712755655
2008-05-07,23.263525436715177
2008-05-08,23.49673131029043
2008-05-09,23.261393879454843
2008-05-12,24.216365271598917
2008-05-13,24.145832252676886
2008-05-14,23.694485087689404
2008-05-15,22.20297128829349
2008-05-16,22.201052579111458
2008-05-19,23.19835579638013
2008-05-20,21.323429519935335
2008-05-21,21.388468674459677
2008-05-22,21.668609668030918
2008-05-23,20.508082009201974
2008-05-26,19.600893451379875
2008-05-27,19.966765051960202
2008-05-28,18.268295271923257
2008-05-29,18.879766081201183
2008-05-30,17.592746216652323
2008-06-02,19.30738944536953
2008-06-03,22.848761591183504
2008-06-04,21.4151883090716
2008-06-05,22.14574068718003
2008-06-06,20.948340795498
2008-06-09,22.462355016419785
2008-06-10,20.441349651970974
2008-06-11,21.140162307013995
2008-06-12,19.773670741329266
2008-06-13,19.47451032061525
2008-06-16,17.954246891863527
2008-06-17,19.29006025361398
2008-06-18,18.0700867092739
2008-06-19,18.99452876280795
2008-06-20,18.528655282274052
2008-06-23,18.430513960462054
2008-06-24,18.730622123539145
2008-06-25,17.651354009873916
2008-06-26,18.084336979691553
2008-06-27,20.475621977238593
2008-06-30,19.284698699627594
2008-07-01,21.07817897955698
2008-07-02,23.271416480810807
2008-07-03,21.8836131732282
2008-07-04,19.60685060693096
2008-07-07,20.079449426842057
2008-07-08,19.254365671349646
2008-07-09,22.094552216526665
2008-07-10,22.04203591645008
2008-07-11,20.736635008574808
2008-07-14,18.9790639916285
2008-07-15,20.66496823068332
2008-07-16,19.774943858022873
2008-07-17,19.85193986431237
2008-07-18,21.293046988765475
2008-07-21,20.502007111430956
2008-07-22,20.408013512749164
2008-07-23,20.362760222377926
2008-07-24,21.369608978533165
2008-07-25,22.187245032871996
2008-07-28,21.747712184346152
2008-07-29,21.75580016737362
2008-07-30,21.110341641719707
2008-07-31,18.838405949254554
2008-08-01,19.28288693788902
2008-08-04,22.15703023224417
